time,step-size,{Controller}.C.motor_tau,{Model}.M.theta
10.939999999999811,0.01,0.0,-1677068.793910604
10.949999999999811,0.01,0.0,-1702870.1459009133
10.95999999999981,0.01,0.0,-1729068.4458411233
10.96999999999981,0.01,0.0,-1755669.800907917
10.97999999999981,0.01,0.0,-1782680.412126484
10.98999999999981,0.01,0.0,-1810106.574763895
10.99999999999981,0.01,0.0,-1837954.6823503661
11.00999999999981,0.01,0.0,-1866231.226594939
11.01999999999981,0.01,0.0,-1894942.7990727236
11.02999999999981,0.01,0.0,-1924096.09458637
11.039999999999809,0.01,0.0,-1953697.907290144
11.049999999999809,0.01,0.0,-1983755.1378713471
11.059999999999809,0.01,0.0,-2014274.7933931733
11.069999999999808,0.01,0.0,-2045263.987827168
11.079999999999808,0.01,0.0,-2076729.9462011652
11.089999999999808,0.01,0.0,-2108680.003945423
11.099999999999808,0.01,0.0,-2141121.6086524725
11.109999999999808,0.01,0.0,-2174062.322660536
11.119999999999807,0.01,0.0,-2207509.824821583
11.129999999999807,0.01,0.0,-2241471.9110426675
11.139999999999807,0.01,0.0,-2275956.4985719887
11.149999999999807,0.01,0.0,-2310971.6244358765
11.159999999999807,0.01,0.0,-2346525.450948496
11.169999999999806,0.01,0.0,-2382626.26487264
11.179999999999806,0.01,0.0,-2419282.482881752
11.189999999999806,0.01,0.0,-2456502.6488157087
11.199999999999806,0.01,0.0,-2494295.4387977114
11.209999999999805,0.01,0.0,-2532669.661293369
11.219999999999805,0.01,0.0,-2571634.261409456
11.229999999999805,0.01,0.0,-2611198.323622758
11.239999999999805,0.01,0.0,-2651371.069376891
11.249999999999805,0.01,0.0,-2692161.8641729136
11.259999999999804,0.01,0.0,-2733580.2162318346
11.269999999999804,0.01,0.0,-2775635.780710214
11.279999999999804,0.01,0.0,-2818338.3606871613
11.289999999999804,0.01,0.0,-2861697.9106435
11.299999999999804,0.01,0.0,-2905724.5364638646
11.309999999999803,0.01,0.0,-2950428.5013940516
11.319999999999803,0.01,0.0,-2995820.2261036546
11.329999999999803,0.01,0.0,-3041910.2925119135
11.339999999999803,0.01,0.0,-3088709.4440541305
11.349999999999802,0.01,0.0,-3136228.591803521
11.359999999999802,0.01,0.0,-3184478.811344482
11.369999999999802,0.01,0.0,-3233471.350758166
11.379999999999802,0.01,0.0,-3283217.6299269767
11.389999999999802,0.01,0.0,-3333729.2470398056
11.399999999999801,0.01,0.0,-3385017.9754758617
11.409999999999801,0.01,0.0,-3437095.7704449957
11.419999999999801,0.01,0.0,-3489974.7720996435
11.4299999999998,0.01,0.0,-3543667.307646725
11.4399999999998,0.01,0.0,-3598185.892885394
11.4499999999998,0.01,0.0,-3653543.236970414
11.4599999999998,0.01,0.0,-3709752.2443738068
11.4699999999998,0.01,0.0,-3766826.0157896695
11.4799999999998,0.01,0.0,-3824777.8554349598
11.4899999999998,0.01,0.0,-3883621.2738652993
11.4999999999998,0.01,0.0,-3943369.986373159
11.509999999999799,0.01,0.0,-4004037.9198768437
11.519999999999799,0.01,0.0,-4065639.2176541258
11.529999999999799,0.01,0.0,-4128188.2378165396
11.539999999999798,0.01,0.0,-4191699.5607405654
11.549999999999798,0.01,0.0,-4256187.991100554
11.559999999999798,0.01,0.0,-4321668.562043801
11.569999999999798,0.01,0.0,-4388156.5370545825
11.579999999999798,0.01,0.0,-4455667.416267044
11.589999999999797,0.01,0.0,-4524216.936306178
11.599999999999797,0.01,0.0,-4593821.0751093365
11.609999999999797,0.01,0.0,-4664496.057775703
11.619999999999797,0.01,0.0,-4736258.3595630545
11.629999999999797,0.01,0.0,-4809124.708434987
11.639999999999796,0.01,0.0,-4883112.09169777
11.649999999999796,0.01,0.0,-4958237.756400558
11.659999999999796,0.01,0.0,-5034519.212984459
11.669999999999796,0.01,0.0,-5111974.244957923
11.679999999999795,0.01,0.0,-5190620.905929016
11.689999999999795,0.01,0.0,-5270477.530603382
11.699999999999795,0.01,0.0,-5351562.734056493
11.709999999999795,0.01,0.0,-5433895.415809702
11.719999999999795,0.01,0.0,-5517494.768476408
11.729999999999794,0.01,0.0,-5602380.279659962
11.739999999999794,0.01,0.0,-5688571.736158001
11.749999999999794,0.01,0.0,-5776089.229627086
11.759999999999794,0.01,0.0,-5864953.161539677
11.769999999999794,0.01,0.0,-5955184.247563486
11.779999999999793,0.01,0.0,-6046803.520328514
11.789999999999793,0.01,0.0,-6139832.338024538
11.799999999999793,0.01,0.0,-6234292.384740215
11.809999999999793,0.01,0.0,-6330205.679591472
11.819999999999792,0.01,0.0,-6427594.580037385
11.829999999999792,0.01,0.0,-6526481.787920676
11.839999999999792,0.01,0.0,-6626890.354439917
11.849999999999792,0.01,0.0,-6728843.68685684
11.859999999999792,0.01,0.0,-6832365.549957783
11.869999999999791,0.01,0.0,-6937480.075782046
11.879999999999791,0.01,0.0,-7044211.767213583
11.889999999999791,0.01,0.0,-7152585.504013638
11.89999999999979,0.01,0.0,-7262626.549362998
11.90999999999979,0.01,0.0,-7374360.553177273
11.91999999999979,0.01,0.0,-7487813.5625770455
11.92999999999979,0.01,0.0,-7603012.024076543
11.93999999999979,0.01,0.0,-7719982.789132513
11.94999999999979,0.01,0.0,-7838753.126044452
11.95999999999979,0.01,0.0,-7959350.718953799
11.96999999999979,0.01,0.0,-8081803.680245488
11.979999999999789,0.01,0.0,-8206140.555642743
11.989999999999789,0.01,0.0,-8332390.328702494
11.999999999999789,0.01,0.0,-8460582.428376855
12.009999999999788,0.01,0.0,-8590746.737137366
12.019999999999788,0.01,0.0,-8722913.595178712
12.029999999999788,0.01,0.0,-8857113.81258097
12.039999999999788,0.01,0.0,-8993378.67217559
12.049999999999788,0.01,0.0,-9131739.93671268
12.059999999999787,0.01,0.0,-9272229.85942711
12.069999999999787,0.01,0.0,-9414881.188884184
12.079999999999787,0.01,0.0,-9559727.17913222
12.089999999999787,0.01,0.0,-9706801.59520102
12.099999999999786,0.01,0.0,-9856138.720859032
12.109999999999786,0.01,0.0,-1.0007773366081975E7
12.119999999999786,0.01,0.0,-1.016174087911809E7
12.129999999999786,0.01,0.0,-1.0318077149663808E7
12.139999999999786,0.01,0.0,-1.0476818621233547E7
12.149999999999785,0.01,0.0,-1.063800229870527E7
12.159999999999785,0.01,0.0,-1.0801665753065135E7
12.169999999999785,0.01,0.0,-1.0967847135652648E7
12.179999999999785,0.01,0.0,-1.1136585183961416E7
12.189999999999785,0.01,0.0,-1.1307919233685547E7
12.199999999999784,0.01,0.0,-1.148188922213448E7
12.209999999999784,0.01,0.0,-1.1658535703633241E7
12.219999999999784,0.01,0.0,-1.183789985457368E7
12.229999999999784,0.01,0.0,-1.2020023485792272E7
12.239999999999783,0.01,0.0,-1.2204949052008739E7
12.249999999999783,0.01,0.0,-1.2392719661137536E7
12.259999999999783,0.01,0.0,-1.2583379083939068E7
12.269999999999783,0.01,0.0,-1.2776971762329344E7
12.279999999999783,0.01,0.0,-1.2973542825528096E7
12.289999999999782,0.01,0.0,-1.3173138094474392E7
12.299999999999782,0.01,0.0,-1.3375804094596718E7
12.309999999999782,0.01,0.0,-1.3581588070218485E7
12.319999999999782,0.01,0.0,-1.3790537989113677E7
12.329999999999782,0.01,0.0,-1.4002702559731863E7
12.339999999999781,0.01,0.0,-1.4218131237727381E7
12.349999999999781,0.01,0.0,-1.443687424034212E7
12.359999999999781,0.01,0.0,-1.4658982558791988E7
12.36999999999978,0.01,0.0,-1.488450796778406E7
12.37999999999978,0.01,0.0,-1.5113503036699465E7
12.38999999999978,0.01,0.0,-1.534602114741087E7
12.39999999999978,0.01,0.0,-1.5582116499953793E7
12.40999999999978,0.01,0.0,-1.5821844130346082E7
12.41999999999978,0.01,0.0,-1.6065259920363855E7
12.42999999999978,0.01,0.0,-1.6312420610638762E7
12.43999999999978,0.01,0.0,-1.6563383815039547E7
12.449999999999779,0.01,0.0,-1.6818208034816343E7
12.459999999999779,0.01,0.0,-1.7076952670884356E7
12.469999999999779,0.01,0.0,-1.7339678039946504E7
12.479999999999778,0.01,0.0,-1.7606445383108556E7
12.489999999999778,0.01,0.0,-1.787731688540879E7
12.499999999999778,0.01,0.0,-1.8152355690037757E7
12.509999999999778,0.01,0.0,-1.843162590931139E7
12.519999999999778,0.01,0.0,-1.871519264408327E7
12.529999999999777,0.01,0.0,-1.9003121994187348E7
12.539999999999777,0.01,0.0,-1.92954810775235E7
12.549999999999777,0.01,0.0,-1.9592338045920335E7
12.559999999999777,0.01,0.0,-1.9893762098555177E7
12.569999999999776,0.01,0.0,-2.019982349785673E7
12.579999999999776,0.01,0.0,-2.051059358853365E7
12.589999999999776,0.01,0.0,-2.0826144813789327E7
12.599999999999776,0.01,0.0,-2.1146550729724593E7
12.609999999999776,0.01,0.0,-2.1471886026092615E7
12.619999999999775,0.01,0.0,-2.180222654041197E7
12.629999999999775,0.01,0.0,-2.2137649276216693E7
12.639999999999775,0.01,0.0,-2.2478232422658484E7
12.649999999999775,0.01,0.0,-2.2824055370311014E7
12.659999999999775,0.01,0.0,-2.3175198732892346E7
12.669999999999774,0.01,0.0,-2.353174436344301E7
12.679999999999774,0.01,0.0,-2.3893775373507146E7
12.689999999999774,0.01,0.0,-2.4261376154320482E7
12.699999999999774,0.01,0.0,-2.4634632395455737E7
12.709999999999773,0.01,0.0,-2.501363110676647E7
12.719999999999773,0.01,0.0,-2.5398460632984623E7
12.729999999999773,0.01,0.0,-2.5789210681872547E7
12.739999999999773,0.01,0.0,-2.6185972337525677E7
12.749999999999773,0.01,0.0,-2.6588838087569248E7
12.759999999999772,0.01,0.0,-2.6997901843799196E7
12.769999999999772,0.01,0.0,-2.74132589613756E7
12.779999999999772,0.01,0.0,-2.7835006260453843E7
12.789999999999772,0.01,0.0,-2.8263242053211834E7
12.799999999999772,0.01,0.0,-2.8698066164868806E7
12.809999999999771,0.01,0.0,-2.9139579954523776E7
12.819999999999771,0.01,0.0,-2.9587886342855882E7
12.829999999999771,0.01,0.0,-3.0043089832217544E7
12.83999999999977,0.01,0.0,-3.050529653214195E7
12.84999999999977,0.01,0.0,-3.0974614186312623E7
12.85999999999977,0.01,0.0,-3.1451152195297796E7
12.86999999999977,0.01,0.0,-3.193502164389752E7
12.87999999999977,0.01,0.0,-3.242633532338311E7
12.88999999999977,0.01,0.0,-3.2925207761337277E7
12.89999999999977,0.01,0.0,-3.3431755247754287E7
12.90999999999977,0.01,0.0,-3.394609586177076E7
12.919999999999769,0.01,0.0,-3.446834950079607E7
12.929999999999769,0.01,0.0,-3.499863790528994E7
12.939999999999769,0.01,0.0,-3.553708468779035E7
12.949999999999768,0.01,0.0,-3.6083815363087036E7
12.959999999999768,0.01,0.0,-3.6638957376575746E7
12.969999999999768,0.01,0.0,-3.720264013437575E7
12.979999999999768,0.01,0.0,-3.777499503530319E7
12.989999999999768,0.01,0.0,-3.835615549884418E7
12.999999999999767,0.01,0.0,-3.894625699615278E7
13.009999999999767,0.01,0.0,-3.954543708263278E7
13.019999999999767,0.01,0.0,-4.015383542999635E7
13.029999999999767,0.01,0.0,-4.077159385978817E7
13.039999999999766,0.01,0.0,-4.139885637382284E7
13.049999999999766,0.01,0.0,-4.203576919085054E7
13.059999999999766,0.01,0.0,-4.268248077835597E7
13.069999999999766,0.01,0.0,-4.333914188810012E7
13.079999999999766,0.01,0.0,-4.400590559267783E7
13.089999999999765,0.01,0.0,-4.468292731762602E7
13.099999999999765,0.01,0.0,-4.537036488023926E7
13.109999999999765,0.01,0.0,-4.606837852692552E7
13.119999999999765,0.01,0.0,-4.6777130969138585E7
13.129999999999765,0.01,0.0,-4.7496787421082206E7
13.139999999999764,0.01,0.0,-4.822751563750868E7
13.149999999999764,0.01,0.0,-4.896948595503644E7
13.159999999999764,0.01,0.0,-4.97228713311574E7
13.169999999999764,0.01,0.0,-5.048784738528231E7
13.179999999999763,0.01,0.0,-5.126459243774076E7
13.189999999999763,0.01,0.0,-5.20532875512089E7
13.199999999999763,0.01,0.0,-5.285411657570849E7
13.209999999999763,0.01,0.0,-5.366726619026154E7
13.219999999999763,0.01,0.0,-5.449292594450025E7
13.229999999999762,0.01,0.0,-5.5331288303141885E7
13.239999999999762,0.01,0.0,-5.618254869244151E7
13.249999999999762,0.01,0.0,-5.704690554780902E7
13.259999999999762,0.01,0.0,-5.792456035411565E7
13.269999999999762,0.01,0.0,-5.881571769900448E7
13.279999999999761,0.01,0.0,-5.972058531590433E7
13.289999999999761,0.01,0.0,-6.0639374133871615E7
13.299999999999761,0.01,0.0,-6.157229832663499E7
13.30999999999976,0.01,0.0,-6.251957536509515E7
13.31999999999976,0.01,0.0,-6.3481426063380614E7
13.32999999999976,0.01,0.0,-6.445807463378866E7
13.33999999999976,0.01,0.0,-6.5449748739390895E7
13.34999999999976,0.01,0.0,-6.645667954515292E7
13.35999999999976,0.01,0.0,-6.74791017728424E7
13.36999999999976,0.01,0.0,-6.851725375468664E7
13.37999999999976,0.01,0.0,-6.95713774879058E7
13.389999999999759,0.01,0.0,-7.064171869462791E7
13.399999999999759,0.01,0.0,-7.172852687734553E7
13.409999999999759,0.01,0.0,-7.283205537762994E7
13.419999999999758,0.01,0.0,-7.395256143363312E7
13.429999999999758,0.01,0.0,-7.509030624171522E7
13.439999999999758,0.01,0.0,-7.624555501706454E7
13.449999999999758,0.01,0.0,-7.741857705416837E7
13.459999999999757,0.01,0.0,-7.860964579297173E7
13.469999999999757,0.01,0.0,-7.981903887758353E7
13.479999999999757,0.01,0.0,-8.104703822395806E7
13.489999999999757,0.01,0.0,-8.229393008515598E7
13.499999999999757,0.01,0.0,-8.356000511959036E7
13.509999999999756,0.01,0.0,-8.484555845652658E7
13.519999999999756,0.01,0.0,-8.615088976624782E7
13.529999999999756,0.01,0.0,-8.747630332913509E7
13.539999999999756,0.01,0.0,-8.882210810644054E7
13.549999999999756,0.01,0.0,-9.018861781260124E7
13.559999999999755,0.01,0.0,-9.15761509867437E7
13.569999999999755,0.01,0.0,-9.298503107083732E7
13.579999999999755,0.01,0.0,-9.441558648383902E7
13.589999999999755,0.01,0.0,-9.58681506947773E7
13.599999999999755,0.01,0.0,-9.734306230449675E7
13.609999999999754,0.01,0.0,-9.884066512411991E7
13.619999999999754,0.01,0.0,-1.0036130825121826E8
13.629999999999754,0.01,0.0,-1.0190534615607943E8
13.639999999999754,0.01,0.0,-1.0347313876300643E8
13.649999999999753,0.01,0.0,-1.0506505153255038E8
13.659999999999753,0.01,0.0,-1.0668145554832058E8
13.669999999999753,0.01,0.0,-1.0832272760379139E8
13.679999999999753,0.01,0.0,-1.0998925028992903E8
13.689999999999753,0.01,0.0,-1.116814120805853E8
13.699999999999752,0.01,0.0,-1.1339960742975308E8
13.709999999999752,0.01,0.0,-1.15144236857933E8
13.719999999999752,0.01,0.0,-1.1691570704869397E8
13.729999999999752,0.01,0.0,-1.187144309397846E8
13.739999999999752,0.01,0.0,-1.2054082782444882E8
13.749999999999751,0.01,0.0,-1.2239532344532755E8
13.759999999999751,0.01,0.0,-1.2427835009589574E8
13.76999999999975,0.01,0.0,-1.2619034672097401E8
13.77999999999975,0.01,0.0,-1.2813175901770537E8
13.78999999999975,0.01,0.0,-1.3010303953932533E8
13.79999999999975,0.01,0.0,-1.3210464780369145E8
13.80999999999975,0.01,0.0,-1.3413705039710803E8
13.81999999999975,0.01,0.0,-1.3620072108308443E8
13.82999999999975,0.01,0.0,-1.382961409143221E8
13.83999999999975,0.01,0.0,-1.4042379834652004E8
13.84999999999975,0.01,0.0,-1.425841893465595E8
13.859999999999749,0.01,0.0,-1.4477781751380372E8
13.869999999999749,0.01,0.0,-1.4700519419484025E8
13.879999999999749,0.01,0.0,-1.492668386041291E8
13.889999999999748,0.01,0.0,-1.515632779434827E8
13.899999999999748,0.01,0.0,-1.538950475263307E8
13.909999999999748,0.01,0.0,-1.5626269090150592E8
13.919999999999748,0.01,0.0,-1.5866675997811964E8
13.929999999999747,0.01,0.0,-1.611078151584935E8
13.939999999999747,0.01,0.0,-1.6358642546708244E8
13.949999999999747,0.01,0.0,-1.66103168681675E8
13.959999999999747,0.01,0.0,-1.6865863146854872E8
13.969999999999747,0.01,0.0,-1.7125340951948127E8
13.979999999999746,0.01,0.0,-1.7388810769296095E8
13.989999999999746,0.01,0.0,-1.7656334015033743E8
13.999999999999746,0.01,0.0,-1.792797305044157E8
14.009999999999746,0.01,0.0,-1.82037911959496E8
14.019999999999746,0.01,0.0,-1.8483852746320438E8
14.029999999999745,0.01,0.0,-1.8768222985391614E8
14.039999999999745,0.01,0.0,-1.9056968201502636E8
14.049999999999745,0.01,0.0,-1.9350155702739066E8
14.059999999999745,0.01,0.0,-1.9647853832896724E8
14.069999999999744,0.01,0.0,-1.9950131986966413E8
14.079999999999744,0.01,0.0,-2.0257060627617994E8
14.089999999999744,0.01,0.0,-2.056871130174078E8
14.099999999999744,0.01,0.0,-2.0885156656787404E8
14.109999999999744,0.01,0.0,-2.120647045798794E8
14.119999999999743,0.01,0.0,-2.1532727605410054E8
14.129999999999743,0.01,0.0,-2.186400415147939E8
14.139999999999743,0.01,0.0,-2.2200377318442065E8
14.149999999999743,0.01,0.0,-2.2541925516756314E8
14.159999999999743,0.01,0.0,-2.2888728363348332E8
14.169999999999742,0.01,0.0,-2.3240866699803832E8
14.179999999999742,0.01,0.0,-2.359842261146057E8
14.189999999999742,0.01,0.0,-2.3961479446714532E8
14.199999999999742,0.01,0.0,-2.4330121836170766E8
14.209999999999742,0.01,0.0,-2.4704435712426013E8
14.219999999999741,0.01,0.0,-2.5084508329930013E8
14.229999999999741,0.01,0.0,-2.5470428285724077E8
14.23999999999974,0.01,0.0,-2.5862285540062326E8
14.24999999999974,0.01,0.0,-2.6260171436887112E8
14.25999999999974,0.01,0.0,-2.6664178725715145E8
14.26999999999974,0.01,0.0,-2.7074401582917184E8
14.27999999999974,0.01,0.0,-2.7490935633535224E8
14.28999999999974,0.01,0.0,-2.791387797397215E8
14.29999999999974,0.01,0.0,-2.834332719461979E8
14.30999999999974,0.01,0.0,-2.8779383402304065E8
14.31999999999974,0.01,0.0,-2.9222148244216794E8
14.329999999999739,0.01,0.0,-2.967172493129971E8
14.339999999999739,0.01,0.0,-3.012821826231432E8
14.349999999999739,0.01,0.0,-3.059173464856932E8
14.359999999999738,0.01,0.0,-3.106238213816187E8
14.369999999999738,0.01,0.0,-3.154027044177843E8
14.379999999999738,0.01,0.0,-3.202551095770477E8
14.389999999999738,0.01,0.0,-3.2518216798185617E8
14.399999999999737,0.01,0.0,-3.3018502815790105E8
14.409999999999737,0.01,0.0,-3.352648562989548E8
14.419999999999737,0.01,0.0,-3.404228365415566E8
14.429999999999737,0.01,0.0,-3.456601712410413E8
14.439999999999737,0.01,0.0,-3.5097808124909204E8
14.449999999999736,0.01,0.0,-3.5637780620045817E8
14.459999999999736,0.01,0.0,-3.618606047994124E8
14.469999999999736,0.01,0.0,-3.674277551167758E8
14.479999999999736,0.01,0.0,-3.730805548881682E8
14.489999999999736,0.01,0.0,-3.7882032181075114E8
14.499999999999735,0.01,0.0,-3.846483938560506E8
14.509999999999735,0.01,0.0,-3.905661295810862E8
14.519999999999735,0.01,0.0,-3.965749084429811E8
14.529999999999735,0.01,0.0,-4.026761311220547E8
14.539999999999734,0.01,0.0,-4.0887121984747154E8
14.549999999999734,0.01,0.0,-4.151616187276832E8
14.559999999999734,0.01,0.0,-4.2154879408947957E8
14.569999999999734,0.01,0.0,-4.280342348192862E8
14.579999999999734,0.01,0.0,-4.3461945270846015E8
14.589999999999733,0.01,0.0,-4.4130598280806607E8
14.599999999999733,0.01,0.0,-4.480953837854756E8
14.609999999999733,0.01,0.0,-4.5498923828693426E8
14.619999999999733,0.01,0.0,-4.619891533087118E8
14.629999999999733,0.01,0.0,-4.690967605697718E8
14.639999999999732,0.01,0.0,-4.763137168925288E8
14.649999999999732,0.01,0.0,-4.836417045905648E8
14.659999999999732,0.01,0.0,-4.9108243185752344E8
14.669999999999732,0.01,0.0,-4.9863763317031354E8
14.679999999999731,0.01,0.0,-5.0630906968650603E8
14.689999999999731,0.01,0.0,-5.140985296623294E8
14.699999999999731,0.01,0.0,-5.220078288640897E8
14.70999999999973,0.01,0.0,-5.3003881099312496E8
14.71999999999973,0.01,0.0,-5.381933481156776E8
14.72999999999973,0.01,0.0,-5.464733411003181E8
14.73999999999973,0.01,0.0,-5.548807200588306E8
14.74999999999973,0.01,0.0,-5.634174447973914E8
14.75999999999973,0.01,0.0,-5.720855052741449E8
14.76999999999973,0.01,0.0,-5.808869220624629E8
14.77999999999973,0.01,0.0,-5.898237468231986E8
14.78999999999973,0.01,0.0,-5.988980627799582E8
14.799999999999729,0.01,0.0,-6.081119852059039E8
14.809999999999729,0.01,0.0,-6.174676619177141E8
14.819999999999729,0.01,0.0,-6.269672737739894E8
14.829999999999728,0.01,0.0,-6.366130351869527E8
14.839999999999728,0.01,0.0,-6.464071946381339E8
14.849999999999728,0.01,0.0,-6.563520351995796E8
14.859999999999728,0.01,0.0,-6.664498750694344E8
14.869999999999727,0.01,0.0,-6.767030681107984E8
14.879999999999727,0.01,0.0,-6.871140044004797E8
14.889999999999727,0.01,0.0,-6.976851107843611E8
14.899999999999727,0.01,0.0,-7.084188514462043E8
14.909999999999727,0.01,0.0,-7.193177284814671E8
14.919999999999726,0.01,0.0,-7.303842824791178E8
14.929999999999726,0.01,0.0,-7.416210931139845E8
14.939999999999726,0.01,0.0,-7.530307797492292E8
14.949999999999726,0.01,0.0,-7.646160020459785E8
14.959999999999726,0.01,0.0,-7.76379460583969E8
14.969999999999725,0.01,0.0,-7.883238974896399E8
14.979999999999725,0.01,0.0,-8.004520970784688E8
14.989999999999725,0.01,0.0,-8.127668865014333E8
14.999999999999725,0.01,0.0,-8.252711364043584E8
15.009999999999724,0.01,0.0,-8.379677615955193E8
15.019999999999724,0.01,0.0,-8.508597217296937E8
15.029999999999724,0.01,0.0,-8.639500219936553E8
15.039999999999724,0.01,0.0,-8.772417138092322E8
15.049999999999724,0.01,0.0,-8.907378955437735E8
15.059999999999723,0.01,0.0,-9.044417132342315E8
15.069999999999723,0.01,0.0,-9.18356361316803E8
15.079999999999723,0.01,0.0,-9.324850833718119E8
15.089999999999723,0.01,0.0,-9.468311728829981E8
15.099999999999723,0.01,0.0,-9.613979740039288E8
15.109999999999722,0.01,0.0,-9.7618888233693E8
15.119999999999722,0.01,0.0,-9.912073457266142E8
15.129999999999722,0.01,0.0,-1.0064568650609399E9
15.139999999999722,0.01,0.0,-1.021940995086526E9
15.149999999999721,0.01,0.0,-1.0376633452414153E9
15.159999999999721,0.01,0.0,-1.0536275804929053E9
15.169999999999721,0.01,0.0,-1.069837422191624E9
15.17999999999972,0.01,0.0,-1.0862966489415357E9
15.18999999999972,0.01,0.0,-1.103009097481537E9
15.19999999999972,0.01,0.0,-1.1199786635747476E9
15.20999999999972,0.01,0.0,-1.1372093029224303E9
15.21999999999972,0.01,0.0,-1.1547050320807061E9
15.22999999999972,0.01,0.0,-1.172469929402886E9
15.23999999999972,0.01,0.0,-1.1905081359839282E9
15.24999999999972,0.01,0.0,-1.208823856631158E9
15.25999999999972,0.01,0.0,-1.2274213608393173E9
15.269999999999719,0.01,0.0,-1.2463049837912884E9
15.279999999999719,0.01,0.0,-1.2654791273641675E9
15.289999999999718,0.01,0.0,-1.284948261156906E9
15.299999999999718,0.01,0.0,-1.3047169235315852E9
15.309999999999718,0.01,0.0,-1.3247897226734657E9
15.319999999999718,0.01,0.0,-1.3451713376640763E9
15.329999999999718,0.01,0.0,-1.3658665195722451E9
15.339999999999717,0.01,0.0,-1.3868800925587444E9
15.349999999999717,0.01,0.0,-1.4082169550049548E9
15.359999999999717,0.01,0.0,-1.429882080652105E9
15.369999999999717,0.01,0.0,-1.451880519760723E9
15.379999999999717,0.01,0.0,-1.4742174002902868E9
15.389999999999716,0.01,0.0,-1.4968979290904942E9
15.399999999999716,0.01,0.0,-1.5199273931188598E9
15.409999999999716,0.01,0.0,-1.543311160672365E9
15.419999999999716,0.01,0.0,-1.5670546826376238E9
15.429999999999715,0.01,0.0,-1.5911634937626758E9
15.439999999999715,0.01,0.0,-1.6156432139451537E9
15.449999999999715,0.01,0.0,-1.6404995495432258E9
15.459999999999715,0.01,0.0,-1.6657382947074332E9
15.469999999999715,0.01,0.0,-1.6913653327285936E9
15.479999999999714,0.01,0.0,-1.7173866374117558E9
15.489999999999714,0.01,0.0,-1.7438082744685867E9
15.499999999999714,0.01,0.0,-1.7706364029288728E9
15.509999999999714,0.01,0.0,-1.797877276579128E9
15.519999999999714,0.01,0.0,-1.8255372454198053E9
15.529999999999713,0.01,0.0,-1.853622757141895E9
15.539999999999713,0.01,0.0,-1.8821403586341116E9
15.549999999999713,0.01,0.0,-1.9110966975078247E9
15.559999999999713,0.01,0.0,-1.940498523646992E9
15.569999999999713,0.01,0.0,-1.9703526907818508E9
15.579999999999712,0.01,0.0,-2.0006661580848358E9
15.589999999999712,0.01,0.0,-2.031445991792147E9
15.599999999999712,0.01,0.0,-2.062699366853757E9
15.609999999999712,0.01,0.0,-2.0944335686061993E9
15.619999999999711,0.01,0.0,-2.1266559944674792E9
15.629999999999711,0.01,0.0,-2.15937415566381E9
15.639999999999711,0.01,0.0,-2.192595678981404E9
15.64999999999971,0.01,0.0,-2.2263283085424423E9
15.65999999999971,0.01,0.0,-2.2605799076087418E9
15.66999999999971,0.01,0.0,-2.295358460419372E9
15.67999999999971,0.01,0.0,-2.3306720740473657E9
15.68999999999971,0.01,0.0,-2.3665289802938952E9
15.69999999999971,0.01,0.0,-2.4029375376021686E9
15.70999999999971,0.01,0.0,-2.439906233010056E9
15.71999999999971,0.01,0.0,-2.4774436841265187E9
15.729999999999709,0.01,0.0,-2.5155586411386533E9
15.739999999999709,0.01,0.0,-2.554259988854411E9
15.749999999999709,0.01,0.0,-2.593556748773332E9
15.759999999999708,0.01,0.0,-2.6334580811898427E9
15.769999999999708,0.01,0.0,-2.6739732873259764E9
15.779999999999708,0.01,0.0,-2.715111811502477E9
15.789999999999708,0.01,0.0,-2.7568832433364553E9
15.799999999999708,0.01,0.0,-2.799297319982183E9
15.809999999999707,0.01,0.0,-2.842363928395923E9
15.819999999999707,0.01,0.0,-2.8860931076433024E9
15.829999999999707,0.01,0.0,-2.9304950512395616E9
15.839999999999707,0.01,0.0,-2.9755801095244474E9
15.849999999999707,0.01,0.0,-3.021358792076831E9
15.859999999999706,0.01,0.0,-3.0678417701623945E9
15.869999999999706,0.01,0.0,-3.1150398792200394E9
15.879999999999706,0.01,0.0,-3.162964121391567E9
15.889999999999706,0.01,0.0,-3.211625668084557E9
15.899999999999705,0.01,0.0,-3.261035862576309E9
15.909999999999705,0.01,0.0,-3.311206222657019E9
15.919999999999705,0.01,0.0,-3.362148443318145E9
15.929999999999705,0.01,0.0,-3.4138743994747787E9
15.939999999999705,0.01,0.0,-3.4663961487344823E9
15.949999999999704,0.01,0.0,-3.5197259342085857E9
15.959999999999704,0.01,0.0,-3.5738761873666043E9
15.969999999999704,0.01,0.0,-3.628859530933368E9
15.979999999999704,0.01,0.0,-3.6846887818320255E9
15.989999999999704,0.01,0.0,-3.741376954171735E9
15.999999999999703,0.01,0.0,-3.798937262279173E9
16.009999999999703,0.01,0.0,-3.857383123782973E9
16.019999999999705,0.01,0.0,-3.9167281627384343E9
16.029999999999706,0.01,0.0,-3.976986212802854E9
16.039999999999708,0.01,0.0,-4.038171320464182E9
16.04999999999971,0.01,0.0,-4.10029774830992E9
16.05999999999971,0.01,0.0,-4.1633799783562202E9
16.069999999999713,0.01,0.0,-4.227432715422193E9
16.079999999999714,0.01,0.0,-4.292470890555779E9
16.089999999999716,0.01,0.0,-4.358509664518231E9
16.099999999999717,0.01,0.0,-4.425564431314621E9
